parent.pop,elevation.group,elev_m,Lat,Long,year,month,wtr_yr,cwd,pck,ppt,tmn,tmx
YO8,High,2590.97836,37.81117,-119.48624,1997,oct,1997,71.73,0,23.27,-1.26,13.4
YO8,High,2590.97836,37.81117,-119.48624,1997,nov,1998,36.42,10.61,103.32,-4.96,8.17
YO8,High,2590.97836,37.81117,-119.48624,1997,dec,1998,24.38,128.76,125.81,-9.68,2.89
YO8,High,2590.97836,37.81117,-119.48624,1998,jan,1998,19.92,468.51,371.47,-7.44,3.59
YO8,High,2590.97836,37.81117,-119.48624,1998,feb,1998,13.18,960.95,500.88,-9.84,1.08
YO8,High,2590.97836,37.81117,-119.48624,1998,mar,1998,12.98,1108.5299,212.38,-7.56,6.32
YO8,High,2590.97836,37.81117,-119.48624,1998,apr,1998,36.93,1120.9698,88.95,-8.02,6.31
YO8,High,2590.97836,37.81117,-119.48624,1998,may,1998,20.79,1083.4598,159.62,-5.96,6.96
YO8,High,2590.97836,37.81117,-119.48624,1998,jun,1998,51.92,573.27,42.1,0.47,14.08
YO8,High,2590.97836,37.81117,-119.48624,1998,jul,1998,120.27,0,6.45,7.33,22.38
YO8,High,2590.97836,37.81117,-119.48624,1998,aug,1998,126.94,0,1.58,8.53,23.15
YO8,High,2590.97836,37.81117,-119.48624,1998,sep,1998,95.96,0,69.03,3.53,16.64
YO8,High,2590.97836,37.81117,-119.48624,1998,oct,1998,67.78,0,19.42,-2.7,11.23
YO8,High,2590.97836,37.81117,-119.48624,1998,nov,1999,33.59,83.19,161.93,-5.76,6.61
YO8,High,2590.97836,37.81117,-119.48624,1998,dec,1999,25.62,143.99,79.52,-9.68,4.89
YO8,High,2590.97836,37.81117,-119.48624,1999,jan,1999,23.45,358.82,299.85,-6.6,6.15
YO8,High,2590.97836,37.81117,-119.48624,1999,feb,1999,24.28,611.9799,291.53,-9.38,4.26
YO8,High,2590.97836,37.81117,-119.48624,1999,mar,1999,47.18,653.09,69.52,-7.73,6.13
YO8,High,2590.97836,37.81117,-119.48624,1999,apr,1999,61.66,671.2,98.35,-7.59,6.03
YO8,High,2590.97836,37.81117,-119.48624,1999,may,1999,89.19,313.29,16.37,-2.14,13.03
YO8,High,2590.97836,37.81117,-119.48624,1999,jun,1999,114.75,0,18.43,1.78,17.07
YO8,High,2590.97836,37.81117,-119.48624,1999,jul,1999,129.6,0,7.28,6.92,21.65
YO8,High,2590.97836,37.81117,-119.48624,1999,aug,1999,113.43,0,11.44,4.77,20.23
YO8,High,2590.97836,37.81117,-119.48624,1999,sep,1999,104.79,0,17.09,4.51,20.05
YO8,High,2590.97836,37.81117,-119.48624,1999,oct,1999,79.74,0,23.28,2.1,17.63
YO8,High,2590.97836,37.81117,-119.48624,1999,nov,2000,39.35,0,80.1,-3.25,10.87
YO8,High,2590.97836,37.81117,-119.48624,1999,dec,2000,28.9,0,16.29,-6.53,7.21
YO8,High,2590.97836,37.81117,-119.48624,2000,jan,2000,19.61,366.84,398.09,-6.42,3.46
YO8,High,2590.97836,37.81117,-119.48624,2000,feb,2000,17.48,663.34,341.94,-7.7,4.14
YO8,High,2590.97836,37.81117,-119.48624,2000,mar,2000,49.3,652.95,55.94,-7.16,7.59
YO8,High,2590.97836,37.81117,-119.48624,2000,apr,2000,73.94,500.23,87.02,-3.81,11.13
YO8,High,2590.97836,37.81117,-119.48624,2000,may,2000,91.97,84.23,61.96,-0.43,14.36
YO8,High,2590.97836,37.81117,-119.48624,2000,jun,2000,96.45,0,33.47,4.12,20.15
YO8,High,2590.97836,37.81117,-119.48624,2000,jul,2000,125.9,0,0.12,4.93,20.99
YO8,High,2590.97836,37.81117,-119.48624,2000,aug,2000,123.2,0,8.49,7.14,22.37
YO8,High,2590.97836,37.81117,-119.48624,2000,sep,2000,101.6,0,21.5,3.19,18.71
YO8,High,2590.97836,37.81117,-119.48624,2000,oct,2000,69.53,0,97.54,-1.5,11.87
YO8,High,2590.97836,37.81117,-119.48624,2000,nov,2001,32.69,23.39,40.48,-7.62,5.59
YO8,High,2590.97836,37.81117,-119.48624,2000,dec,2001,30.05,16.2,30.49,-5.61,8.38
YO8,High,2590.97836,37.81117,-119.48624,2001,jan,2001,22.82,158.18,164.94,-9.65,4.16
YO8,High,2590.97836,37.81117,-119.48624,2001,feb,2001,28.22,351.69,202.01,-10.22,1.87
YO8,High,2590.97836,37.81117,-119.48624,2001,mar,2001,51.87,334.75,93.12,-5.9,8.88
YO8,High,2590.97836,37.81117,-119.48624,2001,apr,2001,60.09,344.95,123.85,-7.34,7.1
YO8,High,2590.97836,37.81117,-119.48624,2001,may,2001,100.87,0,3.1,1.32,18.27
YO8,High,2590.97836,37.81117,-119.48624,2001,jun,2001,122.88,0,0,3.73,19.94
YO8,High,2590.97836,37.81117,-119.48624,2001,jul,2001,102.55,0,34.76,5.9,20.85
YO8,High,2590.97836,37.81117,-119.48624,2001,aug,2001,127.35,0,2,7.44,24.31
YO8,High,2590.97836,37.81117,-119.48624,2001,sep,2001,105.65,0,14.68,4.26,20.91
YO8,High,2590.97836,37.81117,-119.48624,2001,oct,2001,78.87,0,39.82,1.67,17.13
YO8,High,2590.97836,37.81117,-119.48624,2001,nov,2002,33.08,84.27,212.75,-5.12,7.86
YO8,High,2590.97836,37.81117,-119.48624,2001,dec,2002,19.24,400.44,323.67,-9.82,2.38
YO8,High,2590.97836,37.81117,-119.48624,2002,jan,2002,22.77,468.08,79.43,-9.19,3.54
YO8,High,2590.97836,37.81117,-119.48624,2002,feb,2002,35.28,504.58,69.75,-6.37,7.62
YO8,High,2590.97836,37.81117,-119.48624,2002,mar,2002,45.51,602.28,132.85,-8.57,5.32
YO8,High,2590.97836,37.81117,-119.48624,2002,apr,2002,72.93,450.38,58.13,-3.98,10.49
YO8,High,2590.97836,37.81117,-119.48624,2002,may,2002,88.35,121.25,59.03,-2.35,12.62
YO8,High,2590.97836,37.81117,-119.48624,2002,jun,2002,123.54,0,2.98,3.87,20.28
YO8,High,2590.97836,37.81117,-119.48624,2002,jul,2002,135.72,0,1.83,8.66,24.42
YO8,High,2590.97836,37.81117,-119.48624,2002,aug,2002,123.94,0,0.31,5.92,23.3
YO8,High,2590.97836,37.81117,-119.48624,2002,sep,2002,103.27,0,23.99,3.92,19.37
YO8,High,2590.97836,37.81117,-119.48624,2002,oct,2002,71.44,0,5.48,-1.17,13.01
YO8,High,2590.97836,37.81117,-119.48624,2002,nov,2003,34.78,37.49,215.91,-3.67,9.23
YO8,High,2590.97836,37.81117,-119.48624,2002,dec,2003,18.15,407.15,377.23,-8.73,2.01
YO8,High,2590.97836,37.81117,-119.48624,2003,jan,2003,28.49,417.4,35.89,-4.24,9.32
YO8,High,2590.97836,37.81117,-119.48624,2003,feb,2003,31.65,476.22,79.97,-8.72,4.95
YO8,High,2590.97836,37.81117,-119.48624,2003,mar,2003,49.22,496.06,97.26,-6.67,7.04
YO8,High,2590.97836,37.81117,-119.48624,2003,apr,2003,47.19,651.3799,256.05,-7.67,5.55
YO8,High,2590.97836,37.81117,-119.48624,2003,may,2003,37.7,290.7,75.72,-2.06,13.9
YO8,High,2590.97836,37.81117,-119.48624,2003,jun,2003,124.03,0,1.69,4.54,19.91
YO8,High,2590.97836,37.81117,-119.48624,2003,jul,2003,128.34,0,19.13,9.52,23.8
YO8,High,2590.97836,37.81117,-119.48624,2003,aug,2003,101.72,0,35.18,6.77,21.27
YO8,High,2590.97836,37.81117,-119.48624,2003,sep,2003,103.42,0,20.95,5.67,21.26
YO8,High,2590.97836,37.81117,-119.48624,2003,oct,2003,81.12,0,2.18,2.56,18.49
YO8,High,2590.97836,37.81117,-119.48624,2003,nov,2004,32.06,72.04,93.37,-7.34,4.48
YO8,High,2590.97836,37.81117,-119.48624,2003,dec,2004,23.4,421.06,364.97,-7.56,3.12
YO8,High,2590.97836,37.81117,-119.48624,2004,jan,2004,23.95,509.1,111.39,-8.14,4.66
YO8,High,2590.97836,37.81117,-119.48624,2004,feb,2004,27.86,729.9099,229.38,-10.04,2.27
YO8,High,2590.97836,37.81117,-119.48624,2004,mar,2004,57.5,619.0599,39.54,-3.57,12.4
YO8,High,2590.97836,37.81117,-119.48624,2004,apr,2004,73.85,436.94,19.78,-3.3,10.57
YO8,High,2590.97836,37.81117,-119.48624,2004,may,2004,92.16,32.73,25.41,-0.82,13.87
YO8,High,2590.97836,37.81117,-119.48624,2004,jun,2004,122.56,0,4.65,4.02,19.45
YO8,High,2590.97836,37.81117,-119.48624,2004,jul,2004,131.18,0,5.37,7.01,22.54
YO8,High,2590.97836,37.81117,-119.48624,2004,aug,2004,123.1,0,4.31,6.15,22.39
YO8,High,2590.97836,37.81117,-119.48624,2004,sep,2004,102.4,0,4.64,3.28,19.24
YO8,High,2590.97836,37.81117,-119.48624,2004,oct,2004,67.87,0,261.65,-1.65,11.19
YO8,High,2590.97836,37.81117,-119.48624,2004,nov,2005,34.03,19.36,59.33,-6.85,6.89
YO8,High,2590.97836,37.81117,-119.48624,2004,dec,2005,27.51,191.04,251.95,-6.5,6.36
YO8,High,2590.97836,37.81117,-119.48624,2005,jan,2005,17.44,519.46,379.2,-8,4.27
YO8,High,2590.97836,37.81117,-119.48624,2005,feb,2005,26.86,653.52,172.68,-7.39,4.99
YO8,High,2590.97836,37.81117,-119.48624,2005,mar,2005,26.57,766.2299,230.92,-7.1,7.35
YO8,High,2590.97836,37.81117,-119.48624,2005,apr,2005,51.79,702.7299,84.87,-6.41,8.7
YO8,High,2590.97836,37.81117,-119.48624,2005,may,2005,25.03,374.95,166.97,-1.61,13.19
